TEMPLATE_ID,SUBJECT_ID,FILE,MEDIA_ID,FRAME,RIGHT_EYE_X,RIGHT_EYE_Y,LEFT_EYE_X,LEFT_EYE_Y,NOSE_BASE_X,NOSE_BASE_Y
170,170,S171-01-t10_01.jpg,310,,216.776,231.448,312.372,247.101,260.329,298.885
170,170,S171-02-t10_01.jpg,311,,186.467,255.249,294.504,252.431,245.272,333.618
170,170,S171-03-t10_01.jpg,312,,140.289,264.258,259.78,268.028,195.751,341.37
170,170,S171-04-t10_01.jpg,313,,196.629,298.539,311.771,292.519,260.882,375.653
170,170,S171-05-t10_01.jpg,314,,171.422,252.788,295.181,258.017,234.121,337.015
170,170,S171-06-t10_01.jpg,315,,160.682,310.22,270.92,309.667,217.515,379.202
170,170,S171-07-t10_01.jpg,316,,152.018,255.015,265.798,251.236,206.807,329.466
170,170,S171-08-t10_01.jpg,317,,172.207,300.384,297.193,294.475,245.223,385.572
171,171,S172-01-t10_01.jpg,318,,84.6831,129.681,143.495,125.026,116.416,171.493
172,172,S173-01-t10_01.jpg,319,,340.789,478.779,530.086,468.531,442.676,589.888
172,172,S173-02-t10_01.jpg,320,,323.876,390.926,462.265,386.632,397.753,466.158
173,173,S174-01-t10_01.jpg,321,,232.032,283.523,328.77,283.001,278.502,344.637
173,173,S174-02-t10_01.jpg,322,,255.238,240.385,359.932,244.632,318.866,293.89
173,173,S174-03-t10_01.jpg,323,,188.116,327.463,312.923,323.649,252.824,406.26
173,173,S174-04-t10_01.jpg,324,,191.389,274.678,288.846,273.807,240.707,333.659
173,173,S174-05-t10_01.jpg,325,,224.907,321.893,293.053,319.839,260.4,365.184
174,174,S175-01-t10_01.jpg,326,,149.419,220.775,221.896,221.082,179.544,261.996
175,175,S176-01-t10_01.jpg,327,,123.255,237.086,219.278,237.171,165.457,298.745
176,176,S177-01-t10_01.jpg,328,,206.24,300.155,288.269,292.8,256.343,346.433
177,177,S178-01-t10_01.jpg,329,,146.677,95.3013,188.714,91.2823,169.134,117.871
178,178,S179-01-t10_01.jpg,330,,212.757,210.337,313.298,218.771,263.809,270.322
179,179,S180-01-t10_01.jpg,331,,1126.77,529.987,1305.28,516.233,1229.66,594.084
179,179,S180-01-t10_02.jpg,332,,,,,,,
180,180,S181-01-t10_01.jpg,333,,174.178,269.136,286.05,259.444,233.138,323.135
181,181,S182-01-t10_01.jpg,334,,,,,,,
181,181,S182-02-t10_01.jpg,335,,447.864,420.511,542.795,422.383,495.037,483.621
181,181,S182-02-t10_02.jpg,336,,,,,,,
182,182,S183-01-t10_01.jpg,337,,123,201.992,217.626,197.375,167.213,255.79
183,183,S184-01-t10_01.jpg,338,,153.286,214.052,230.055,209.568,193.095,257.874
184,184,S185-01-t10_01.jpg,339,,,,,,,
184,184,S185-02-t10_01.jpg,340,,43.8784,98.4283,100.663,93.2613,74.7267,131.349
184,184,S185-03-t10_01.jpg,341,,86.9904,85.0877,128.612,78.3046,110.974,111.755
184,184,S185-04-t10_01.jpg,342,,81.5112,103.58,127.662,109.339,101.439,132.36
185,185,S186-01-t10_01.jpg,343,,109.542,198.524,197.393,181.006,163.42,244.117
186,186,S187-01-t10_01.jpg,344,,193.439,267.803,303.459,272.566,246.493,334.385
187,187,S188-01-t10_01.jpg,345,,116.355,262.753,224.135,256.66,177.081,330.359
188,188,S189-01-t10_01.jpg,346,,186.845,270.19,291.425,273.914,235.442,332.818
189,189,S190-01-t10_01.jpg,347,,138.452,207.523,243.18,216.793,187.462,272.977
189,189,S190-02-t10_01.jpg,348,,134.59,236.367,206.231,232.118,161.517,283.491
189,189,S190-03-t10_01.jpg,349,,124.558,238.426,200.4,238.322,152.103,288.38
190,190,S191-01-t10_01.jpg,350,,99.0786,233.299,202.315,235.991,145.769,306.51
190,190,S191-02-t10_01.jpg,351,,148.549,250.996,257.443,247.965,201.744,328.689
191,191,S192-01-t10_01.jpg,352,,213.89,157.784,295.586,152.773,255.045,217.379
192,192,S193-01-t10_01.jpg,353,,208.307,274.72,294.187,256.727,255.74,313.535
192,192,S193-02-t10_01.jpg,354,,184.377,342.366,302.549,338.828,248.665,408.124
193,193,S194-01-t10_01.jpg,355,,132.961,247,254.234,244.32,191.654,318.361
193,193,S194-02-t10_01.jpg,356,,133.444,215.335,216.938,210.902,177.568,257.875
194,194,S195-01-t10_01.jpg,357,,137.316,214.727,228.293,222.317,173.722,271.804
194,194,S195-02-t10_01.jpg,358,,137.375,221.517,243.7,222.221,186.73,277.028
194,194,S195-03-t10_01.jpg,359,,124.162,257.412,222.817,259.734,168.833,321.341
194,194,S195-04-t10_01.jpg,360,,157.9,223.728,263.435,223.493,209.783,291.205
195,195,S196-01-t10_01.jpg,361,,458.206,417.925,593.862,418.34,530.875,513.094
196,196,S197-01-t10_01.jpg,362,,159.202,212.052,241.312,208.292,188.043,272.661
197,197,S198-01-t10_01.jpg,363,,193.996,274.784,302.01,271.999,251.071,336.966
197,197,S198-02-t10_01.jpg,364,,202.569,268.329,293.041,273.45,246.547,328.257
197,197,S198-03-t10_01.jpg,365,,175.529,256.929,288.13,270.752,223.492,340.039
197,197,S198-04-t10_01.jpg,366,,198.257,284.757,289.322,291.198,240.527,344.221
197,197,S198-05-t10_01.jpg,367,,198.551,265.142,288.992,268.909,245.391,321.018
198,198,S199-01-t10_01.jpg,368,,155.538,267.644,273.185,269.697,212.069,337.705
198,198,S199-02-t10_01.jpg,369,,176.859,265.079,291.479,270.847,230.66,336.874
199,199,S200-01-t10_01.jpg,370,,,,,,,
200,200,S201-01-t10_01.jpg,371,,127.501,237.908,242.357,227.847,172.809,305.473
200,200,S201-02-t10_01.jpg,372,,208.018,297.043,320.593,298.792,267.199,360.925
200,200,S201-03-t10_01.jpg,373,,171.642,243.716,295.026,244.849,229.095,306.439
201,201,S202-01-t10_01.jpg,374,,179.375,294.741,276.501,273.45,229.476,334.44
201,201,S202-02-t10_01.jpg,375,,183.232,264.741,284.537,258.412,233.75,313.59
201,201,S202-03-t10_01.jpg,376,,176.345,320.001,303.323,325.478,237.988,397.162
201,201,S202-04-t10_01.jpg,377,,170.579,253.945,265.518,263.686,211.226,310.556
202,202,S203-01-t10_01.jpg,378,,369.897,455.09,496.919,453.907,434.24,522.227
202,202,S203-01-t10_02.jpg,379,,,,,,,
202,202,S203-02-t10_01.jpg,380,,75.9623,88.5834,102.661,88.545,90.0451,103.104
202,202,S203-03-t10_01.jpg,381,,99.7037,84.2048,152.915,87.594,123.718,115.348
203,203,S204-01-t10_01.jpg,382,,139.854,229.449,230.505,215.913,192.055,275.827
204,204,S205-01-t10_01.jpg,383,,275.755,143.191,342.41,144.95,308.068,175.775
205,205,S206-01-t10_01.jpg,384,,206.235,273.491,292.614,265.672,250.287,325.58
205,205,S206-02-t10_01.jpg,385,,158.668,293.811,289.617,298.354,225.718,373.429
206,206,S207-01-t10_01.jpg,386,,358.243,361.703,503.662,359.718,434.649,425.344
207,207,S208-01-t10_01.jpg,387,,180.586,282.876,274.862,278.417,233.515,347.004
208,208,S209-01-t10_01.jpg,388,,120.609,213.409,225.295,209.208,171.348,272.43
209,209,S210-01-t10_01.jpg,389,,148.944,218.709,228.149,227.083,182.855,285.237
210,210,S211-01-t10_01.jpg,390,,233.674,471.638,496.934,498.753,332.928,648.961
211,211,S212-01-t10_01.jpg,391,,174.194,309.415,274.862,301.704,225.346,362.573
211,211,S212-02-t10_01.jpg,392,,170.598,278.758,251.397,285.146,210.15,324.94
211,211,S212-03-t10_01.jpg,393,,243.063,220.348,344.624,227.223,292.999,283.378
212,212,S213-01-t10_01.jpg,394,,188.03,238.407,330.686,239.07,266.525,325.86
213,213,S214-01-t10_01.jpg,395,,199.013,197.089,325.064,198.279,253.051,265.843
213,213,S214-02-t10_01.jpg,396,,165.415,220.067,275.998,226.166,210.578,286.652
213,213,S214-03-t10_01.jpg,397,,181.146,275.911,284.683,299.693,221.323,346.504
213,213,S214-04-t10_01.jpg,398,,167.102,224.79,260.816,225.441,203.218,273.243
214,214,S215-01-t10_01.jpg,399,,127.709,173.133,234.11,158.713,188.845,229.561
214,214,S215-02-t10_01.jpg,400,,168.777,248.38,290.771,257.55,234.733,322.935
214,214,S215-03-t10_01.jpg,401,,170.126,221.296,299.564,238.343,234.367,302.533
214,214,S215-04-t10_01.jpg,402,,139.617,256.032,277.511,260.663,209.699,340.367
215,215,S216-01-t10_01.jpg,403,,91.1391,240.196,205.096,238.297,143.939,315.422
216,216,S217-01-t10_01.jpg,404,,183.303,255.514,289.509,260.671,232.699,329.703
217,217,S218-01-t10_01.jpg,405,,143.55,132.594,225.653,161.92,179.15,191.605
218,218,S219-01-t10_01.jpg,406,,156.88,263.872,284.735,287.825,193.476,347.447
218,218,S219-02-t10_01.jpg,407,,145.288,223.995,249.914,240.534,194.248,295.197
218,218,S219-03-t10_01.jpg,408,,132.081,215.649,243.551,234.697,173.811,293.432
219,219,S220-01-t10_01.jpg,409,,185.33,216.284,293.41,224.495,240.168,278.299
219,219,S220-02-t10_01.jpg,410,,168.212,296.539,273.803,277.159,230.095,354.816
220,220,S221-01-t10_01.jpg,411,,145.272,282.207,274.506,270.424,214.15,357.014
221,221,S222-01-t10_01.jpg,412,,149.564,256.272,253.753,247.186,208.59,323.924
221,221,S222-02-t10_01.jpg,413,,182.926,267.348,271.296,259.559,231.017,324.452
222,222,S223-01-t10_01.jpg,414,,302.702,444.22,473.531,439.196,393.411,550.955
222,222,S223-02-t10_01.jpg,415,,380.089,435.669,500.537,455.103,436.461,521.243
222,222,S223-03-t10_01.jpg,416,,358.017,349.751,508.127,343.604,436.783,445.762
223,223,S224-01-t10_01.jpg,417,,188.925,250.876,298.658,259.052,238.576,312.829
224,224,S225-01-t10_01.jpg,418,,124.67,235.878,235.868,241.985,162.32,304.473
224,224,S225-02-t10_01.jpg,419,,226.837,315.418,341.776,317.554,288.06,370.111
225,225,S226-01-t10_01.jpg,420,,97.1205,239.235,201.385,229.335,137.71,311.999
225,225,S226-02-t10_01.jpg,421,,84.6509,222.755,202.597,226.865,124.489,304.113
226,226,S227-01-t10_01.jpg,422,,168.606,211.909,255.014,204.95,214.195,255.8
226,226,S227-02-t10_01.jpg,423,,196.236,296.399,301.646,284.193,255.31,341.411
227,227,S228-01-t10_01.jpg,424,,296.015,438.152,514.389,438.589,390.258,566.601
227,227,S228-02-t10_01.jpg,425,,338.554,358.248,461.014,321.771,403.532,403.69
227,227,S228-03-t10_01.jpg,426,,305.61,344.411,482.543,340.252,379.815,446.142
228,228,S229-01-t10_01.jpg,427,,290.262,379.739,512.632,391.475,387.44,504.824
229,229,S230-01-t10_01.jpg,428,,133.144,233.146,239.187,220.124,175.825,299.092
230,230,S231-01-t10_01.jpg,429,,302.204,507.884,478.678,480.231,395.587,600.773
231,231,S232-01-t10_01.jpg,430,,152.069,197.831,252.921,221.75,194.589,264.908
231,231,S232-02-t10_01.jpg,431,,192.67,178.868,299.749,186.585,245.043,244.073
232,232,S233-01-t10_01.jpg,432,,322.898,404.648,496.966,401.392,409.788,492.638
233,233,S234-01-t10_01.jpg,433,,142.096,252.079,246.244,244.147,191.241,316.711
234,234,S235-01-t10_01.jpg,434,,102.71,105.146,141.309,103.328,123.094,129.458
235,235,S236-01-t10_01.jpg,435,,,,,,,
235,235,S236-02-t10_01.jpg,436,,125.995,98.2801,163.409,95.85,146.31,125.914
236,236,S237-01-t10_01.jpg,437,,36.0603,105.994,113.64,109.835,71.504,154.456
237,237,S238-01-t10_01.jpg,438,,183.942,237.138,276.355,244.957,226.344,309.993
238,238,S239-01-t10_01.jpg,439,,150.954,256.605,233.016,262.074,190.268,319.157
238,238,S239-02-t10_01.jpg,440,,138.014,246.896,227.928,244.881,189.095,304.424
239,239,S240-01-t10_01.jpg,441,,186.448,210.601,253.683,221.199,214.791,260.546
239,239,S240-02-t10_01.jpg,442,,185.388,157.779,252.083,156.206,219.019,206.389
240,240,S241-01-t10_01.jpg,443,,175.67,262.612,273.386,266.899,224.058,325.283
241,241,S242-01-t10_01.jpg,444,,105.337,223.065,212.208,207.108,166.025,274.994
242,242,S243-01-t10_01.jpg,445,,154.213,211.417,281.204,217.29,209.245,295.725
242,242,S243-02-t10_01.jpg,446,,212.178,281.471,311.477,282.94,262.034,335.519
242,242,S243-03-t10_01.jpg,447,,171.329,275.079,300.995,289.797,221.84,363.666
242,242,S243-04-t10_01.jpg,448,,215.96,237.174,341.076,239.535,283.499,306.864
242,242,S243-05-t10_01.jpg,449,,185.396,269.421,308.921,262.875,253.809,331.738
242,242,S243-06-t10_01.jpg,450,,183.069,227.773,303.921,231.526,245.659,294.751
242,242,S243-07-t10_01.jpg,451,,154.191,251.99,281.365,252.812,208.324,324.364
242,242,S243-08-t10_01.jpg,452,,174.759,205.9,304.277,231.83,221.34,280.565
242,242,S243-09-t10_01.jpg,453,,171.715,263.995,272.708,272.624,214.986,322.548
243,243,S244-01-t10_01.jpg,454,,199.424,288.738,295.71,287.661,244.967,348.86
244,244,S245-01-t10_01.jpg,455,,,,,,,
245,245,S246-01-t10_01.jpg,456,,136.135,167.37,240.499,169.454,189.978,231.562
246,246,S247-01-t10_01.jpg,457,,134.909,265.964,236.502,257.091,188.945,333.126
247,247,S248-01-t10_01.jpg,458,,115.673,193.289,222.852,205.62,160.529,261.894
248,248,S249-01-t10_01.jpg,459,,157.044,233.677,280.437,235.441,213.394,297.184
248,248,S249-02-t10_01.jpg,460,,184.879,187.745,292.264,177.117,248.854,239.091
249,249,S250-01-t10_01.jpg,461,,91.9612,96.7332,141.406,93.4252,115.134,123.944
249,249,S250-02-t10_01.jpg,462,,385.397,456.023,551.254,442.176,480.888,558.748
250,250,S251-01-t10_01.jpg,463,,138.247,301.78,229.13,295.393,187.632,355.42
251,251,S252-01-t10_01.jpg,464,,203.68,215.678,309.384,208.127,266.771,289.589
252,252,S253-01-t10_01.jpg,465,,179.232,253.006,313.123,247.681,251.093,319.572
252,252,S253-02-t10_01.jpg,466,,206.922,294.871,304.992,287.532,260.473,347.14
252,252,S253-03-t10_01.jpg,467,,133.042,213.052,235.625,205.306,185.881,268.488
252,252,S253-04-t10_01.jpg,468,,198.56,284.424,307.625,276.082,259.196,336.833
253,253,S254-01-t10_01.jpg,469,,171.692,239.357,297.041,235.046,229.846,310.549
253,253,S254-02-t10_01.jpg,470,,197.187,275.454,298.818,277.92,245.963,344.225
253,253,S254-03-t10_01.jpg,471,,187.794,291.778,281.179,281.251,237.851,344.555
254,254,S255-01-t10_01.jpg,472,,94.297,196.186,176.349,162.854,144.715,245.046
255,255,S256-01-t10_01.jpg,473,,220.457,246.677,314.208,253.116,265.344,301.847
255,255,S256-02-t10_01.jpg,474,,206.54,261.866,338.989,285.496,265.021,345.926
256,256,S257-01-t10_01.jpg,475,,181.176,282.123,296.417,285.075,237.279,356.871
257,257,S258-01-t10_01.jpg,476,,125.2,80.2429,161.56,80.013,142.695,102.048
257,257,S258-02-t10_01.jpg,477,,104.264,46.2394,132.37,44.8677,118.224,64.2938
258,258,S259-01-t10_01.jpg,478,,133.81,72.1817,173.608,66.9367,155.618,94.6962
258,258,S259-02-t10_01.jpg,479,,439.417,332.468,575.852,336.347,509.55,416.773
259,259,S260-01-t10_01.jpg,480,,94.9984,74.7932,138.184,78.775,114.905,102.837
260,260,S261-01-t10_01.jpg,481,,318.137,545.727,490.999,542.917,402.631,633.707
260,260,S261-02-t10_01.jpg,482,,220.766,295.14,335.439,285.694,282.557,356.467
261,261,S262-01-t10_01.jpg,483,,,,,,,
262,262,S263-01-t10_01.jpg,484,,411.522,494.71,541.935,482.391,482.099,568.01
262,262,S263-01-t10_02.jpg,485,,,,,,,
263,263,S264-01-t10_01.jpg,486,,121.444,211.897,227.878,208.629,175.203,277.268
264,264,S265-01-t10_01.jpg,487,,345.365,561.494,477.718,572.664,405.969,639.71
265,265,S266-01-t10_01.jpg,488,,108.57,104.095,156.893,118.423,124.665,143.279
266,266,S267-01-t10_01.jpg,489,,136.658,27.9772,169.585,29.7527,153.843,53.0573
267,267,S268-01-t10_01.jpg,490,,688.413,355.617,852.288,367.535,769.509,453.835
268,268,S269-01-t10_01.jpg,491,,160.075,232.147,238.271,236.589,191.154,273.549
269,269,S270-01-t10_01.jpg,492,,365.032,460.911,466.805,461.74,415.571,525.935
269,269,S270-01-t10_02.jpg,493,,,,,,,
270,270,S271-01-t10_01.jpg,494,,191.686,259.737,298.464,252.21,249.032,329.855
271,271,S272-01-t10_01.jpg,495,,88.6256,112.065,148.463,105.045,121.623,151.968
271,271,S272-02-t10_01.jpg,496,,357.623,336.79,516.448,338.112,440.048,437.826
271,271,S272-02-t10_02.jpg,497,,,,,,,
272,272,S273-01-t10_01.jpg,498,,200.983,243.381,335.47,247.644,269.533,332.454
272,272,S273-02-t10_01.jpg,499,,211.473,301.263,350.665,321.027,285.297,400.017
272,272,S273-03-t10_01.jpg,500,,198.521,216.812,315.101,223.948,253.54,277.216
272,272,S273-04-t10_01.jpg,501,,226.748,303.99,344.974,343.57,264.844,390.484
272,272,S273-05-t10_01.jpg,502,,169.44,296.525,275.848,309.805,214.722,371.956
273,273,S274-01-t10_01.jpg,503,,191.107,295.038,281.33,295.397,236.093,355.977
274,274,S275-01-t10_01.jpg,504,,385.291,556.651,570.597,554.615,478.829,656.958
275,275,S276-01-t10_01.jpg,505,,164.845,171.005,299.745,175.73,233.035,249.416
276,276,S277-01-t10_01.jpg,506,,197.799,284.163,326.657,298.928,257.545,372.498
277,277,S278-01-t10_01.jpg,507,,172.184,300.804,297.302,300.086,237.842,379.837
278,278,S279-01-t10_01.jpg,508,,80.5982,114.815,145.526,108.77,113.923,159.053
279,279,S280-01-t10_01.jpg,509,,158.287,250.845,276.082,251.307,214.305,313.332
279,279,S280-02-t10_01.jpg,510,,194.354,280.784,294.944,283.407,238.63,335.103
279,279,S280-03-t10_01.jpg,511,,177.242,291.546,283.603,295.97,223.338,350.846
279,279,S280-04-t10_01.jpg,512,,177.27,235.509,301.232,255.977,224.612,308.335
279,279,S280-05-t10_01.jpg,513,,149.892,252.014,296.488,261.997,216.352,325.57
279,279,S280-06-t10_01.jpg,514,,195.53,288.721,313.879,290.561,256.45,337.117
279,279,S280-07-t10_01.jpg,515,,141.854,226.549,298.339,230.508,216.423,296.5
279,279,S280-08-t10_01.jpg,516,,136.945,278.452,253.736,259.682,191.016,344.708
279,279,S280-09-t10_01.jpg,517,,198.999,272.968,316.98,265.894,261.323,332.995
279,279,S280-10-t10_01.jpg,518,,184.133,267.033,327.11,293.3,246.048,350.212
280,280,S281-01-t10_01.jpg,519,,228.516,259.436,301.509,260.092,260.905,306.922
281,281,S282-01-t10_01.jpg,520,,203.808,265.133,318.743,255.79,262.244,312.9
281,281,S282-02-t10_01.jpg,521,,213.015,285.504,332.742,296.744,267.374,367.696
281,281,S282-03-t10_01.jpg,522,,173.613,261.87,321.287,262.76,244.21,349.204
282,282,S283-01-t10_01.jpg,523,,310.439,656.321,439.626,656.713,375.629,729.533
282,282,S283-02-t10_01.jpg,524,,333.322,308.842,470.774,287.894,411.18,378.165
283,283,S284-01-t10_01.jpg,525,,326.846,410.069,509.256,405.291,424.033,518.394
283,283,S284-01-t10_02.jpg,526,,,,,,,
283,283,S284-02-t10_01.jpg,527,,341.085,461.027,539.763,444.062,448.239,573.626
283,283,S284-02-t10_02.jpg,528,,,,,,,
284,284,S285-01-t10_01.jpg,529,,444.133,403.978,557.677,403.757,495.053,473.011
284,284,S285-01-t10_02.jpg,530,,,,,,,
285,285,S286-01-t10_01.jpg,531,,102.942,98.3953,161.74,100.378,132.669,136.665
286,286,S287-01-t10_01.jpg,532,,170.633,234.458,288.247,236.927,234.846,301.895
287,287,S288-01-t10_01.jpg,533,,180.585,225.438,301.343,222.538,245.864,295.601
287,287,S288-02-t10_01.jpg,534,,198.135,319.194,315.983,338.598,250.011,386.475
287,287,S288-03-t10_01.jpg,535,,209.348,229.8,326.717,250.152,263.347,314.916
287,287,S288-04-t10_01.jpg,536,,127.356,222.737,243.458,219.466,181.913,281.751
287,287,S288-05-t10_01.jpg,537,,149.834,316.449,276.005,311.888,210.669,379.271
288,288,S289-01-t10_01.jpg,538,,245.538,360.415,386.626,334.092,334.672,434.774
289,289,S290-01-t10_01.jpg,539,,101.452,118.36,137.783,108.566,126.028,136.184
290,290,S291-01-t10_01.jpg,540,,361.114,518.379,548.336,512.818,462.404,624.817
290,290,S291-02-t10_01.jpg,541,,293.018,471.204,507.897,466.301,398.605,575.207
291,291,S292-01-t10_01.jpg,542,,207.855,239.118,300.406,247.981,248.622,301.021
292,292,S293-01-t10_01.jpg,543,,69.4631,123.528,116.433,117.077,97.1542,147.458
293,293,S294-01-t10_01.jpg,544,,54.0753,70.0639,78.3923,78.773,61.5048,90.1965
294,294,S295-01-t10_01.jpg,545,,306.933,343.652,469.335,350.953,385.881,454.544
294,294,S295-01-t10_02.jpg,546,,,,,,,
295,295,S296-01-t10_01.jpg,547,,214.933,219.648,314.117,223.984,261.376,279.418
295,295,S296-02-t10_01.jpg,548,,166.03,198.905,281.68,205.083,223.439,269.937
295,295,S296-03-t10_01.jpg,549,,124.245,251.655,262.642,262.874,182.067,346.528
295,295,S296-04-t10_01.jpg,550,,182.78,272.542,299.675,270.892,239.444,345.391
295,295,S296-05-t10_01.jpg,551,,187.958,220.822,307.382,226.731,247.285,300.076
295,295,S296-06-t10_01.jpg,552,,197.132,259.872,308.713,272.281,246.579,338.742
295,295,S296-07-t10_01.jpg,553,,203.56,241.454,322.814,245.553,260.806,321.009
295,295,S296-08-t10_01.jpg,554,,161.137,235.34,276.092,237.742,210.449,315.655
295,295,S296-09-t10_01.jpg,555,,181.567,247.384,317.026,266.356,242.83,338.721
295,295,S296-10-t10_01.jpg,556,,200.916,309.583,326.637,311.875,253.523,389.341
296,296,S297-01-t10_01.jpg,557,,117.585,239.422,234.236,244.754,176.12,322.571
296,296,S297-02-t10_01.jpg,558,,161.021,197.004,262.651,204.308,212.96,246.455
297,297,S298-01-t10_01.jpg,559,,195.839,228.416,291.575,239.679,239.259,299.968
298,298,S299-01-t10_01.jpg,560,,149.7,220.129,221.081,219.659,181.339,259.366
299,299,S300-01-t10_01.jpg,561,,106.932,157.036,212.695,168.909,154.186,238.452
299,299,S300-02-t10_01.jpg,562,,164.559,218.4,267.646,228.308,203.904,298.064
300,300,S301-01-t10_01.jpg,563,,167.199,204.539,259.747,219.887,206.615,259.591
301,301,S302-01-t10_01.jpg,564,,86.9147,105.462,148.833,108.967,118.031,151.801
302,302,S303-01-t10_01.jpg,565,,270.857,413.246,484.832,420.257,370.201,543.493
303,303,S304-01-t10_01.jpg,566,,132.101,210.859,211.156,223.14,165.865,263.032
303,303,S304-02-t10_01.jpg,567,,155.643,186.082,244.661,178.215,206.649,224.431
303,303,S304-03-t10_01.jpg,568,,142.877,152.468,238.096,147.873,189.39,197.406
304,304,S305-01-t10_01.jpg,569,,151.094,295.661,263.515,282.013,205.04,365.595
305,305,S306-01-t10_01.jpg,570,,538.96,491.082,714.028,499.882,650.083,620.616
306,306,S307-01-t10_01.jpg,571,,322.467,502.135,483.352,501.891,403.923,586.435
306,306,S307-01-t10_02.jpg,572,,,,,,,
307,307,S308-01-t10_01.jpg,573,,300.888,376.85,460.181,390.752,374.652,484.194
308,308,S309-01-t10_01.jpg,574,,174.4,238.273,299.692,233.383,238.685,329.75
308,308,S309-02-t10_01.jpg,575,,209.59,176.559,289.805,174.7,252.372,221.899
308,308,S309-03-t10_01.jpg,576,,219.923,331.987,328.854,329.14,280.808,403.66
308,308,S309-04-t10_01.jpg,577,,200.579,285.851,297.058,283.449,251.757,350.349
308,308,S309-05-t10_01.jpg,578,,150.231,266.825,258.733,257.958,211.873,331.344
309,309,S310-01-t10_01.jpg,579,,136.739,242.947,239.436,237.572,174.982,307.467
309,309,S310-02-t10_01.jpg,580,,120.517,265.622,280.625,243.377,206.286,349.473
309,309,S310-03-t10_01.jpg,581,,190.318,267.386,265.347,280.019,221.303,319.791
309,309,S310-04-t10_01.jpg,582,,171.741,350.581,245.492,333.317,212.61,372.196
310,310,S311-01-t10_01.jpg,583,,147.155,193.476,246.188,197.093,191.735,256.822
311,311,S312-01-t10_01.jpg,584,,93.9002,87.0222,133.845,85.5406,113.662,112.773
312,312,S313-01-t10_01.jpg,585,,160.236,253.717,259.249,244.031,202.471,326.315
312,312,S313-02-t10_01.jpg,586,,176.369,303.695,241.678,301.73,201.48,349.453
313,313,S314-01-t10_01.jpg,587,,91.019,77.1534,123.005,78.7793,106.867,96.0798
314,314,S315-01-t10_01.jpg,588,,324.939,437.151,473.922,429.617,394.182,522.546
314,314,S315-01-t10_02.jpg,589,,,,,,,
314,314,S315-02-t10_01.jpg,590,,343.169,299.578,469.48,284.578,408.216,369.401
314,314,S315-02-t10_02.jpg,591,,,,,,,
315,315,S316-01-t10_01.jpg,592,,178.5,254.938,336.962,253.85,276.927,359.425
315,315,S316-02-t10_01.jpg,593,,176.837,258.908,268.419,246.137,211.203,309.453
315,315,S316-03-t10_01.jpg,594,,192.875,248.095,287.721,265.72,233.869,313.487
315,315,S316-04-t10_01.jpg,595,,187.565,304.575,281.45,304.577,229.514,359.409
315,315,S316-05-t10_01.jpg,596,,209.924,273.051,333.322,269.063,270.683,348.653
315,315,S316-06-t10_01.jpg,597,,211.403,261.718,308.263,262.636,253.714,323.358
315,315,S316-07-t10_01.jpg,598,,204.168,226.979,325.524,223.242,265.82,297.468
315,315,S316-08-t10_01.jpg,599,,215.439,246.152,318.622,242.263,263.848,306.671
316,316,S317-01-t10_01.jpg,600,,125.889,204.971,232.473,205.109,182.283,274.976
317,317,S318-01-t10_01.jpg,601,,164.255,193.454,256.706,186.191,212.014,231.302
318,318,S319-01-t10_01.jpg,602,,167.739,291.318,294.383,275.844,240.748,354.838
319,319,S320-01-t10_01.jpg,603,,110.905,240.889,224.471,247.593,161.055,310.262
320,320,S321-01-t10_01.jpg,604,,157.032,255.466,261.603,238.291,207.652,319.772
320,320,S321-02-t10_01.jpg,605,,328.774,471.225,538.022,476.463,435.87,583.955
320,320,S321-03-t10_01.jpg,606,,367.992,415.748,508.799,414.84,448.186,498.587
320,320,S321-03-t10_02.jpg,607,,,,,,,
321,321,S322-01-t10_01.jpg,608,,153.973,250.435,229.73,252.679,192.505,304.762
322,322,S323-01-t10_01.jpg,609,,169.623,260.302,284.639,258.776,223.457,338.015
323,323,S324-01-t10_01.jpg,610,,316.192,566.238,507.516,566.953,411.226,666.999
323,323,S324-02-t10_01.jpg,611,,296.021,539.974,493.907,528.243,401.735,639.706
324,324,S325-01-t10_01.jpg,612,,324.185,421.38,479.129,411.325,403.316,520.667
324,324,S325-01-t10_02.jpg,613,,,,,,,
325,325,S326-01-t10_01.jpg,614,,182.303,247.415,310.988,241.395,259.045,310.62
326,326,S327-01-t10_01.jpg,615,,220.455,282.823,309.184,287.173,264.874,331.78
327,327,S328-01-t10_01.jpg,616,,127.029,122.852,160.671,123.573,143.796,142.126
328,328,S329-01-t10_01.jpg,617,,137.963,190.812,232.037,185.874,186.564,252.473
329,329,S330-01-t10_01.jpg,618,,337.016,437.689,514.205,411.321,435.077,543.04
330,330,S331-01-t10_01.jpg,619,,219.382,252.33,334.215,252.751,273.533,331.775
330,330,S331-02-t10_01.jpg,620,,192.015,277.745,305.325,278.234,250.216,342.591
331,331,S332-01-t10_01.jpg,621,,206.446,265.729,308.751,288.847,247.783,342.883
332,332,S333-01-t10_01.jpg,622,,180.351,255.741,294.008,251.142,237.92,315.604
332,332,S333-02-t10_01.jpg,623,,198.472,237.699,332.549,247.728,270.464,307.171
333,333,S334-01-t10_01.jpg,624,,339.926,618.843,463.049,606.397,408.651,669.566
